username, created_at, lng, lat, text
tmj_vap_retail, Sun Jun 07 20:53:26 +0000 2020, -77.170892, 37.263810, Career tip for landing jobs like "SALES ASSOCIATE in NORTH PRINCE GEORGE, VA" in VA. Go on informational interviews… https://t.co/C4ubiO7fy5 
tmj_laa_jobs, Sun Jun 07 20:53:26 +0000 2020, -91.981787, 30.965467, This job is now open at Dollar General Corporation in #Plaucheville, LA. Follow us and turn on mobile alerts to hea… https://t.co/YovaOAfnha 
tmj_wyc_health, Sun Jun 07 20:53:26 +0000 2020, -104.952750, 42.054414, Banner Health invests in our employees by training them to confidently and safely deliver excellent patient care. W… https://t.co/ThlYLnMf5h 
kera_murphy, Sun Jun 07 20:53:26 +0000 2020, -72.584698, 42.247740, @glennon_sophia you did not tell me this part of the story 😭😭😭 
HOFINGtonpost, Sun Jun 07 20:53:26 +0000 2020, -79.272570, 43.629311, Fascinating what Vegas is doing in an attempt at reopening. 
Funkyspaceman86, Sun Jun 07 20:53:26 +0000 2020, -79.792095, 36.071696, #BlackLivesMatter rally  https://t.co/O77Zvcu7ks 
Victory330, Sun Jun 07 20:53:26 +0000 2020, -81.516751, 41.080877, Let’s stand together! Lets knell together! Let’s eradicate hate together! ✊🏿✊🏾✊🏼✊🏻✊ Together we stand, divided we f… https://t.co/4IdJl7WYAQ 
MNeffShortTrack, Sun Jun 07 20:53:26 +0000 2020, -78.960750, 33.718258, I will listen and learn #BlackLivesMatter 
KTeems87, Sun Jun 07 20:53:26 +0000 2020, -86.636410, 30.447682, @swoolbright1 That will go perfect under your all lives matter header. 
JohnBer22129525, Sun Jun 07 20:53:27 +0000 2020, -105.550890, 38.997936, @Harley_1955 If you can’t march for everyone you’re a racist. It’s really that simple. 
AllEliteTiffany, Sun Jun 07 20:53:26 +0000 2020, -94.675094, 38.931549, @BrittniSacco Dexie is slightly offended by this. ❤️ https://t.co/Tdt9gD28KZ 
WorkingAtBrown, Sun Jun 07 20:53:27 +0000 2020, -71.412834, 41.823989, Can you recommend anyone for this job in Providence, RI? https://t.co/5zsV9Bvgmn #BrownUniversity #FacilitiesMgmt 
SHSDebateThArts, Sun Jun 07 20:53:27 +0000 2020, -97.432425, 27.737151, @steffy_lynn15 Where are you moving!?!?! 
cal71357872, Sun Jun 07 20:53:27 +0000 2020, -89.876449, 32.571032, @RedSanc @Squill_whispers Minneapolis, you elected it-you live widdit 
DoeyJima, Sun Jun 07 20:53:27 +0000 2020, -83.804475, 27.698682, I will do what needs to be done https://t.co/J9N5v7cv4N 
IsmaelVirgile, Sun Jun 07 20:53:27 +0000 2020, -79.008892, 34.641364, @lap_abdias I will win😝 
LipstickTrade, Sun Jun 07 20:53:27 +0000 2020, -118.411907, 34.020789, @thckbottom8639 Big yikes. 
Mark07221214, Sun Jun 07 20:53:27 +0000 2020, -83.173867, 32.678207, @JustinMoldow @KaitMarieox Animals! 
BigV12, Sun Jun 07 20:53:27 +0000 2020, -77.590000, 37.380000, The family finally got to eat out at @sanddollarbeachcafe. First time in months girls have been anywhere really. An… https://t.co/I5melyUXny 
EliphasWilliam, Sun Jun 07 20:53:27 +0000 2020, -76.435737, 39.300187, @LinniewaGC Ngaiii 
QUILROCA, Sun Jun 07 20:53:27 +0000 2020, -71.463968, 41.768938, @nieves_rd @VBotar @wrgenao @DuniaDW2 @lissacespedes Porque la JCE no eleva el número de horas de las votaciones el 5J.? 
finalpharmacy, Sun Jun 07 20:53:27 +0000 2020, -112.434827, 42.863516, me beginning to express my sadness “well anyway i’m just not going to think about this” 
SmalltimeJones, Sun Jun 07 20:53:28 +0000 2020, -96.696562, 40.803235, @123Matt Is cop a religion now? 
__thatboycee, Sun Jun 07 20:53:28 +0000 2020, -89.338039, 31.310637, @jasmyne_601 @tiahh_ 😍 
CaptCharlieP, Sun Jun 07 20:53:28 +0000 2020, -95.968271, 28.691133, Fishing Report 6/7/2020  https://t.co/oKfrvGvwEJ 
SaulAlejandr00, Sun Jun 07 20:53:28 +0000 2020, -122.228685, 37.791994, Adam Sandler and Drew Barrymore Ben Affleck and Matt DamonJames Franco and Seth RogenChris Farley and David Spade 
RadiganJudy, Sun Jun 07 20:53:28 +0000 2020, -111.332597, 34.244648, @theblaze Well New Yorkers should just love that.  When will they stand up? 
Raesean_, Sun Jun 07 20:53:28 +0000 2020, -95.192680, 29.972668, folks love them some doobee luv 😽 
DrFerdilus, Sun Jun 07 20:53:28 +0000 2020, -74.055998, 41.189746, I be chillin. 
A_Matthews713, Sun Jun 07 20:53:28 +0000 2020, -95.446486, 29.838495, @thashark316 Miami 
pace_coach, Sun Jun 07 20:53:28 +0000 2020, -81.023273, 29.092336, GOD BLESS YOU SGT. Maher 
KrisToddRamer, Sun Jun 07 20:53:28 +0000 2020, -110.915573, 32.189391, @andi1loves1you I love this!!! 
jacquicollins_, Sun Jun 07 20:53:28 +0000 2020, -118.411907, 34.020789, here’s the tweet from earlier this week that is referenced in the article https://t.co/M1aLGVwWwr 
DKLAray, Sun Jun 07 20:53:28 +0000 2020, -122.871814, 45.491334, This is helpful but we need others to voice their support if we are to be victorious in November 
7unky, Sun Jun 07 20:53:28 +0000 2020, -100.076888, 31.168893, Lol. It's summer. 
zing_64, Sun Jun 07 20:53:28 +0000 2020, -83.987065, 34.541976, 🇺🇸🇺🇸🇺🇸 
garryrr24, Sun Jun 07 20:53:28 +0000 2020, -117.220413, 33.809139, 😂😂 https://t.co/MjqvV6oyFj 
RitaFraz, Sun Jun 07 20:53:28 +0000 2020, -79.861034, 35.170499, @mattkenseth @amsupdates Matt you my favorite driver 🏁🏁 
SherWBee, Sun Jun 07 20:53:28 +0000 2020, -77.187873, 38.863045, @ABC7News Smh 
hoteddieny, Sun Jun 07 20:53:29 +0000 2020, -72.757385, 41.500753, https://t.co/WJn2RL6S8s 
AlmightyxTwain, Sun Jun 07 20:53:29 +0000 2020, -84.114022, 40.752455, @ronn237 I think buddy won like one fight since I been watching this shit😂 
keideberry3, Sun Jun 07 20:53:29 +0000 2020, -78.613697, 35.690305, 💪🏾 
MischiefSilver, Sun Jun 07 20:53:29 +0000 2020, -117.397616, 33.935822, @fushigi_nisia @Delafina777 Do not presume to think I do not care about the BLM cause because I do. I always have.… https://t.co/1FhWBQT5og 
TampaEFL, Sun Jun 07 20:53:29 +0000 2020, -83.173867, 32.678207, My Mom is here. I don’t know what a pussy willow is but some cotton tips 
Kyliethesmiley, Sun Jun 07 20:53:29 +0000 2020, -95.446486, 29.838495, 🤣🔥💫 
artiefogel, Sun Jun 07 20:53:29 +0000 2020, -80.178392, 26.039680, @CHIZMAGA @AmyAmerica Because they are deceased? 
Marie_W_B_Smith, Sun Jun 07 20:53:29 +0000 2020, -123.801196, 39.444405, https://t.co/Og4jrsosRm 
luishgomezarce, Sun Jun 07 20:53:29 +0000 2020, -109.103726, 25.921947, La telesa es inmortal 
susangaj, Sun Jun 07 20:53:30 +0000 2020, -86.142922, 39.779562, I know. But I also believe in miracles. If ever our country needed a president...    🤦🏼‍♀️ 
chriswarden420, Sun Jun 07 20:53:30 +0000 2020, -123.370838, 48.496225, @AllEliteDoug21 It's tough to stay motivated to compete when you have that much money. 
lenamonteith13, Sun Jun 07 20:53:30 +0000 2020, -83.651653, 42.462641, 🤩❤️💛 
Med_302, Sun Jun 07 20:53:30 +0000 2020, -77.236969, 38.805115, That ending tho. https://t.co/XGpHailPCx 
AyeYoSantos, Sun Jun 07 20:53:30 +0000 2020, -78.657837, 35.843981, These Karen’s are something else 
MerendaGary, Sun Jun 07 20:53:30 +0000 2020, -82.476912, 29.102881, @realDonaldTrump You're so stupid 
AlajuwonUrHero, Sun Jun 07 20:53:30 +0000 2020, -80.178392, 26.039680, Lmao 
LSUNervie, Sun Jun 07 20:53:30 +0000 2020, -91.401008, 30.937336, Right.... https://t.co/vHgjYdklcZ 
HeyDeon, Sun Jun 07 20:53:30 +0000 2020, -118.156711, 33.809172, https://t.co/lbvE2BobDD 
savdotwave, Sun Jun 07 20:53:30 +0000 2020, -122.935530, 45.530779, Idk why I decided to work on my birthday. I really do hate myself lol. 
JoelEdmonson, Sun Jun 07 20:53:30 +0000 2020, -88.936684, 39.854585, @LATiffani1 https://t.co/7uCtEjFfhp 
nyctriguy2015, Sun Jun 07 20:53:30 +0000 2020, -122.435979, 37.770657, My next 
MikieMayo, Sun Jun 07 20:53:30 +0000 2020, -75.117998, 40.004866, Professors that put word counts on assignments have tiny dicks 
Lionheart_08, Sun Jun 07 20:53:31 +0000 2020, -118.131964, 34.177310, You getting tired of standing up for your black friends? Imagine how we feel 
Dievoushka, Sun Jun 07 20:53:31 +0000 2020, -73.723025, 45.557830, Vraiment 
cfhpantera6, Sun Jun 07 20:53:31 +0000 2020, -82.914576, 42.584895, @normmacdonald Hey, that alien looks just like a hot guy... 
Firstdowndonte, Sun Jun 07 20:53:31 +0000 2020, -69.075871, 44.213290, @fattydaddy02 Thanks Cap 
homejames4, Sun Jun 07 20:53:30 +0000 2020, -104.922093, 39.713563, I have bad news to report llamas. Your brother, he, he didn’t make it. Your fate is uncertain. I give you 10 minute… https://t.co/fT5aArZldR 
MrsCBonnell, Sun Jun 07 20:53:31 +0000 2020, -72.757385, 41.500753, And who you teach. https://t.co/DDJi1tcIyz 
sammywy, Sun Jun 07 20:53:31 +0000 2020, -115.133373, 36.249124, GBC GBC GBC GBC GBC GBC 
dasiawhaley, Sun Jun 07 20:53:31 +0000 2020, -81.271944, 41.747638, I cant wait for my time to shine! I wanna beat tf out of a racist bitch so bad😫 
ShaneMorgan_WF6, Sun Jun 07 20:53:31 +0000 2020, -94.927743, 39.321148, @ArmyAggie03 @PatDonahoeArmy @FieldGradeLDR Worth listening - and reflecting - each and every session! 
McLovinDenise, Sun Jun 07 20:53:31 +0000 2020, -122.171287, 47.231717, @ThePunkRockPoet Lol nice 
t_scott89, Sun Jun 07 20:53:31 +0000 2020, -96.761753, 32.819858, @beautybytamib I... 
SharkBrat, Sun Jun 07 20:53:31 +0000 2020, -117.924892, 33.889347, @DerickkxD i mean i can supply both https://t.co/MBmpO0uSeg 
realmattcooke, Sun Jun 07 20:53:31 +0000 2020, -86.270540, 45.001180, I would say they’re racist, because they fucking owned slaves. 
packbrewfan, Sun Jun 07 20:53:31 +0000 2020, -89.230524, 43.196783, @LibbyPiller I tend to do sheets, towels &amp; then everything else. 😅 
apwxpghpaobs, Sun Jun 07 20:53:32 +0000 2020, -80.246487, 40.495464, Mostly Cloudy and 75 F at Pittsburgh, Pittsburgh International Airport, PA https://t.co/jbYhkbnt51 
chhelseeea, Sun Jun 07 20:53:32 +0000 2020, -82.522582, 36.512493, Adam Sandler and Drew Barrymore 
Ingridebap, Sun Jun 07 20:53:32 +0000 2020, -73.948775, 40.655138, Yep &amp; they went bankrupt FAST! 
Richtheking_, Sun Jun 07 20:53:32 +0000 2020, -84.612392, 34.011077, I’ll cut you off just for cappin me down on God 
IsaacAndrewHal1, Sun Jun 07 20:53:32 +0000 2020, -92.131274, 34.751936, @NorbyToon Oh. 
QTJEFFERSONN, Sun Jun 07 20:53:32 +0000 2020, -97.754724, 30.323346, Shit is ass 
DrLynNation, Sun Jun 07 20:53:32 +0000 2020, -97.011168, 32.655678, Protesters tear down statue of slave trader as anti-racism demonstrations spread around worldhttps://t.co/W5wkOe0RaO 
MaryRedden1, Sun Jun 07 20:53:32 +0000 2020, -83.804475, 27.698682, Yes https://t.co/zUoffylctl 
414_Ernie, Sun Jun 07 20:53:32 +0000 2020, -87.967292, 43.056722, Might as well throw me in on offense too 😂😂 https://t.co/z63OTQSF43 
CoachWilder353, Sun Jun 07 20:53:32 +0000 2020, -76.255686, 36.895082, I am all in @CoachOrlovsky and I will continue to oppose racism and hate. I nominate @coachjfranklin @CoachSHoltz… https://t.co/QUwZ5eFeVS 
__thatboycee, Sun Jun 07 20:53:32 +0000 2020, -89.338039, 31.310637, @CH3Ri_B @tiahh_ 😍 
TwitZanne, Sun Jun 07 20:53:32 +0000 2020, -79.861034, 35.170499, @QuareFellas I’m sorry. WIshing him a complete recovery. 
imthejam, Sun Jun 07 20:53:32 +0000 2020, -73.989761, 41.203511, @Underground_nyc What the hell was that even supposed to mean 🤔 
paradigm_shyft, Sun Jun 07 20:53:33 +0000 2020, -96.761753, 32.819858, What in the actual fresh hell is going on here. 
dcbigoso, Sun Jun 07 20:53:33 +0000 2020, -77.014398, 38.898603, @FeliciaCombsTWC Oh my God! 😧 
sayjhoward, Sun Jun 07 20:53:33 +0000 2020, -89.876449, 32.571032, Dude was fishing in Flowood Swamp. 
debsails, Sun Jun 07 20:53:33 +0000 2020, -85.560650, 38.252963, #ForTheFarmers #Sweepstakes @BuschBeer farmers deserve better! 
blakcoffee, Sun Jun 07 20:53:33 +0000 2020, -94.128634, 30.086918, Reebok Ends Partnership With CrossFit After Insensitive George Floyd Twitter Comment #Topbuzz https://t.co/0osqtNpGEH 
redhed67, Sun Jun 07 20:53:33 +0000 2020, -82.669467, 40.365160, #KeepItBLUE!#ProtectOurDemocracy SUPPORT &amp; ELECT #JillSCHUPP(D-MO2)for CONGRESS!https://t.co/bb1RLQjd1j 
greg_boyd, Sun Jun 07 20:53:33 +0000 2020, -93.105649, 44.941516, @paulberg710 I whole heartily agree. Did you think otherwise? 
GutchersPrint, Sun Jun 07 20:53:33 +0000 2020, -82.442694, 27.996595, @NEGirl711 Sounds like a villain from The Tick 
PLAYAYMAR5, Sun Jun 07 20:53:33 +0000 2020, -74.028773, 41.194915, @realDonaldTrump @nypost Fucker racist liar https://t.co/fgdr2lJB5z 
finding_montauk, Sun Jun 07 20:53:33 +0000 2020, -84.280194, 34.073344, @ctrlaltcassie Dangit I saw someone else guessed this too boooo! Lol 
TheIgnantOne, Sun Jun 07 20:53:33 +0000 2020, -95.446486, 29.838495, https://t.co/G3aTUM20Lo 
mrdavidsuarez, Sun Jun 07 20:53:33 +0000 2020, -122.435979, 37.770657, Busch Stadium 
ahadi145567652, Sun Jun 07 20:53:34 +0000 2020, -121.796444, 37.985661, @mansour_alawaji امحق تخصص 
kate_romeo, Sun Jun 07 20:53:34 +0000 2020, -80.709226, 35.127240, Arrest the cops who killed #BreonnaTaylor 
maureen55498454, Sun Jun 07 20:53:34 +0000 2020, -79.945445, 40.521062, @KDKA What happen Mr Powell? Did you lose your freakin mind? Prayers for you regain your brain🙏 
119721_, Sun Jun 07 20:53:34 +0000 2020, -76.593943, 24.074967, I just love dat 
JanetFSchneider, Sun Jun 07 20:53:34 +0000 2020, -86.142922, 39.779562, @PeezyTX Did it 
cherielaub85, Sun Jun 07 20:53:34 +0000 2020, -117.173571, 34.052874, @WilliamShatner https://t.co/jK2Xf6ctOW 
MehcadBrooks, Sun Jun 07 20:53:34 +0000 2020, -74.006400, 40.714200, Just some thoughts I would like to invite your hearts to. Be Pro-Human. #prohuman #enoughisenough #mehcadbrooks… https://t.co/VxbZPZemNP 
iloveblink182, Sun Jun 07 20:53:34 +0000 2020, -87.997808, 42.011932, People* 
warecobaseball, Sun Jun 07 20:53:34 +0000 2020, -82.351170, 31.201923, All in with you @CoachStrick21 I’ll nominate 2 more to join the fight!@coffee_baseball and @McDonaldJustin7 
Chelly_T90, Sun Jun 07 20:53:34 +0000 2020, -83.963842, 35.982470, https://t.co/SdcAjXbimi 
losangelessad, Sun Jun 07 20:53:34 +0000 2020, -118.157338, 33.995070, @MattL4pf BRING HER BACK😂😭 
p1vs_v1tra, Sun Jun 07 20:53:34 +0000 2020, -84.481627, 42.746720, Y’all’s invited! 
AuteliGG, Sun Jun 07 20:53:34 +0000 2020, -73.687100, 42.727940, @1024Something @roxtowner @vertigoagain @bdaviskc he never did that ?feel sorry for me all you want, your blindne… https://t.co/yBmvAfM7Kz 
sadorsey, Sun Jun 07 20:53:35 +0000 2020, -117.851089, 33.842863, @LisaToddSutton @lynnv378 @Selena_Adera @MSNBC #refundthepolice accountability training and civilian oversight 
pj_glover58, Sun Jun 07 20:53:35 +0000 2020, -100.076888, 31.168893, @Sackboii__tre 🤞🏽 family 
BamFr_, Sun Jun 07 20:53:35 +0000 2020, -84.433106, 33.767195, Look me in my eyes 
Tripsislife, Sun Jun 07 20:53:35 +0000 2020, -118.411907, 34.020789, Bro there's girls that look so pretty wearing a hat and I look like this https://t.co/ChJyXCQcMU 
dacheezyjuan, Sun Jun 07 20:53:35 +0000 2020, -74.948769, 39.842583, This guy will never get it. 
cougar_rich, Sun Jun 07 20:53:35 +0000 2020, -106.092973, 39.583484, Amen! More importantly, god tests all of his schildren in different ways! I need to figure out my own tests, before… https://t.co/iqNQuxSReK 
dmilner97, Sun Jun 07 20:53:35 +0000 2020, -82.519207, 34.776540, Funny but same time very true and serious👍🏽👍🏽 
AisleenHaus, Sun Jun 07 20:53:35 +0000 2020, -105.550890, 38.997936, @blonde_opinion https://t.co/uydWT483ya 
buffa82, Sun Jun 07 20:53:35 +0000 2020, -90.247824, 38.653771, Fans always finish 3rd. Sad. They deserve better. 
rrandall359, Sun Jun 07 20:53:35 +0000 2020, -77.072514, 41.311504, @tpwklizzy https://t.co/su2MaQVkq9 
El_Nario5, Sun Jun 07 20:53:36 +0000 2020, -84.352444, 33.943457, @_xmanie ...Oop lol 
AnneBre92340947, Sun Jun 07 20:53:36 +0000 2020, -82.434591, 28.876033, @CigarDaveShow Pathetic Beta 🤬. 
Ttye02, Sun Jun 07 20:53:36 +0000 2020, -80.894487, 35.476402, 😤😤😤😤 I’m trying 😈 
MrN8Sanders, Sun Jun 07 20:53:36 +0000 2020, -111.696468, 40.295113, @Jailena18 Pisces.. 
sincerely_Nei, Sun Jun 07 20:53:36 +0000 2020, -90.833088, 29.794553, oh girl here go y'all fav complaining about people discussions on twitter. 
OtebeleOsarugue, Sun Jun 07 20:53:36 +0000 2020, -89.922029, 35.133521, Capezio : Demand Capezio provide skin color inclusive dance clothing - Sign the Petition! https://t.co/CrFPJbFRFH via @Change 
_veryextra_, Sun Jun 07 20:53:36 +0000 2020, -106.417430, 31.793368, ive been wanting too but dont know where to start 
chrosematica, Sun Jun 07 20:53:36 +0000 2020, -80.622676, 28.329306, yous are disgusting 
linda_wed1, Sun Jun 07 20:53:36 +0000 2020, -81.498761, 28.653970, #GoJoe https://t.co/iqxopjlbKh 
sprad3s, Sun Jun 07 20:53:36 +0000 2020, -73.831187, 40.670879, @keyofamyjor @Change @kerrylowpez 
__thatboycee, Sun Jun 07 20:53:36 +0000 2020, -89.338039, 31.310637, @tiahh_ 😍 
MusdSave, Sun Jun 07 20:53:36 +0000 2020, -118.159729, 34.035297, @MontebelloPD @jordaannss Thank you, MPD. 
HOLLAGO24, Sun Jun 07 20:53:37 +0000 2020, -112.379447, 33.646654, @Too_MuchCamber Buy there is alot of every teams fans here. More then Arizona itself lol 
tmj_VAW_health, Sun Jun 07 20:53:37 +0000 2020, -78.732812, 39.648369, This job is now open at UPMC Western Maryland in #Cumberland, MD. Follow us and turn on mobile alerts to hear about… https://t.co/HTCWdDpTkj 
CarlosMarti36, Sun Jun 07 20:53:37 +0000 2020, -80.307064, 25.976124, Where is the outrage? This is disgusting!! We are in the United States. And you get to support who ever you want. W… https://t.co/ElgIivx5D6 
electrohayes, Sun Jun 07 20:53:37 +0000 2020, -77.604684, 41.117936, @GemSaadi @CliftonWatkins6 @thedelitesite Could you imagine going through life with the thought process of one of t… https://t.co/GfOV1frZeH 
StephenMcHenry5, Sun Jun 07 20:53:37 +0000 2020, -97.654794, 31.053384, The mayor of Minneapolis dancing indicates he is better at showmanship than being mayor! 
TrentAtkinsXXX, Sun Jun 07 20:53:37 +0000 2020, -76.620482, 39.284713, @sfarrell_leathr @XXXChristianM If you don’t have the look that they want and you can’t compete with the bodies or… https://t.co/PycW8OfQqQ 
kaylakayy1994, Sun Jun 07 20:53:37 +0000 2020, -82.669467, 40.365160, Honestly so over it 
lcgarbage, Sun Jun 07 20:53:37 +0000 2020, -79.420865, 38.003376, @garbage Shirley, I would love to amplify this young man’s message. ❤️ #blacklivesmatter 
leethomastv, Sun Jun 07 20:53:37 +0000 2020, -83.265635, 42.753907, This is very hard but cleansing 😇❤👍🏼 
TimDewald, Sun Jun 07 20:53:37 +0000 2020, -81.803052, 41.480418, @SceneSallard https://t.co/8Far4Spb1D 
FootBruh, Sun Jun 07 20:53:37 +0000 2020, -84.433106, 33.767195, https://t.co/oaunHW3Hjx 
_itsstephhyo, Sun Jun 07 20:53:37 +0000 2020, -121.145902, 36.176243, They’re called RAINBOW SANDALS which are made out of leather which mold into your feet. Pinches mensos no saben nada https://t.co/3hdH1lMrbZ 
BryanFunkFeole, Sun Jun 07 20:53:37 +0000 2020, -71.225568, 42.794954, Newest member of imperium 
eligCabrera, Sun Jun 07 20:53:37 +0000 2020, -100.293591, 25.641718, Esta pendeja le gente que hace esos comentarios? Esta pendeja la gente que hace esos comentarios https://t.co/dKVyWe6nA6 
ColeBaby8, Sun Jun 07 20:53:37 +0000 2020, -86.680738, 32.576227, @BuschBeer @KevinHarvick @ClintBowyer #ForTheFarmers #BuschSweepstakes 
tmj_VAL_it, Sun Jun 07 20:53:38 +0000 2020, -77.050690, 38.799972, If you're looking for work in #Alexandria, VA, check out this #ProjectMgmt job via the link in our bio: Cloud Engineer at SAIC 
Wendilynn66, Sun Jun 07 20:53:38 +0000 2020, -115.335343, 36.120959, Holy Cow! Is this true? 
beerandart, Sun Jun 07 20:53:38 +0000 2020, -77.506700, 37.568000, Drinking a Thank You 2020 by @mainebeerco @ Baltimore Polytechnic — https://t.co/P9bzogtKHB 
BTSxFlorida, Sun Jun 07 20:53:38 +0000 2020, -81.986834, 26.636480, @YouTube #MatchAMillionhttps://t.co/Yj393qylMl 
itsJordynLee, Sun Jun 07 20:53:38 +0000 2020, -86.741158, 33.451301, “If you’re downtown you need to get out now”-a text my mom sent me that day. It feels like national news when you’r… https://t.co/8eWkzlkVkZ 
JimDedman, Sun Jun 07 20:53:38 +0000 2020, -80.846785, 35.209059, @MaxKennerly @scottlincicome I’m generally untroubled by this. It would be a different (and more interesting) issue… https://t.co/xn1YeRTghO 
Leem_Supreme, Sun Jun 07 20:53:38 +0000 2020, -75.117998, 40.004866, Leave those opioids alone man. 
n3pbv_dave, Sun Jun 07 20:53:38 +0000 2020, -75.906200, 41.243500, 79 - Drinking a Philthy by @yardsbrew at @daven3pbv  — https://t.co/hkSmH5l62m 
KaceePlayaa_, Sun Jun 07 20:53:38 +0000 2020, -95.904315, 30.955132, pAndEmIC 😤 https://t.co/bqZrD7Dk6t 
tmj_RAM_gensci, Sun Jun 07 20:53:38 +0000 2020, -73.955916, 40.763235, Want to work at Rockefeller University? We're hiring in #NewYork, NY! Click the link in our bio for details on this… https://t.co/J9PjiM1jVf 
duane_ficara, Sun Jun 07 20:53:38 +0000 2020, -72.767401, 41.907614, @RealCandaceO Who the heck is tarrell? 
iKGSmooth, Sun Jun 07 20:53:38 +0000 2020, -80.178392, 26.039680, &lt;iframe height="200px" width="100%" frameborder="no" scrolling="no" seamless src="https://t.co/OrN3i3oe1j"&gt;&lt;/iframe&gt; 
marvin_stuckey, Sun Jun 07 20:53:38 +0000 2020, -87.732013, 41.833585, Finally done with my homework!!!! https://t.co/Ncc0wyqI8G 
cmd8495, Sun Jun 07 20:53:38 +0000 2020, -97.285913, 32.779967, @kate_kitkats Although it’s a toss up. This is a really old one. 3 years ago. It’s a fav of mine. Also 100 lbs ago. https://t.co/dsO4AKJ6iF 
PromotingMatter, Sun Jun 07 20:53:38 +0000 2020, -117.195735, 34.120005, 10, easily 
tmj_CLT_gensci, Sun Jun 07 20:53:38 +0000 2020, -80.859919, 35.214659, Interested in a job in #Charlotte, NC? This could be a great fit. Click the link in our bio to apply: Medical Techn… https://t.co/yEfLY0GEQz 
LByronSeattle, Sun Jun 07 20:53:38 +0000 2020, -122.061771, 47.678813, Thanks! I miss you guys. 😘 
Tylenol_BGM, Sun Jun 07 20:53:39 +0000 2020, -87.204659, 30.454791, Nigga got his first bad bitch &amp; he cuffed the shit outta her 
Aaron_Evans10, Sun Jun 07 20:53:39 +0000 2020, -83.381557, 41.965779, Love how literally every text I’ve sent to someone in my family regarding my GoFundMe has been iGNORED fucking hell… https://t.co/30G0DcTxqj 
SloopCast, Sun Jun 07 20:53:38 +0000 2020, -82.985772, 39.994684, https://t.co/6IxblILVWu 
BigCheDog, Sun Jun 07 20:53:38 +0000 2020, -95.674341, 39.064108, I'm at Topeka Ave Bridge in Topeka https://t.co/m31wT6jEBn https://t.co/sQ5YdT3mf7 
SarahJustice12, Sun Jun 07 20:53:39 +0000 2020, -104.922093, 39.713563, Damn, that's great! 
willperk15, Sun Jun 07 20:53:39 +0000 2020, -78.657837, 35.843981, @roccoscollar @PackAthletics So long racist! 
BigHern, Sun Jun 07 20:53:39 +0000 2020, -118.411907, 34.020789, Can’t believe they’re sending the National Guard home! I was going to put a rose in one of their guns TODAY 
SOTAwatch, Sun Jun 07 20:53:39 +0000 2020, -106.250400, 40.936100, 20:53 KD0YOB (Peter) on W0C/PR-138 (Pinkham Mountain, 2825m, 4 pts) 18.0931 CW: [RBNHole] at VE6WZ 14 WPM 15 dB SNR [RBNHOLE] 
tmj_ctg_nursing, Sun Jun 07 20:53:39 +0000 2020, -72.927883, 41.308274, Have you ever had a role like "Registered Nurse - RN"? What did you like most about that job? #RN #NewHaven, CT 
tmj_CO_transp, Sun Jun 07 20:53:39 +0000 2020, -106.925321, 38.545825, Join the UPS team! See our latest #Transportation job openings, including "Package Delivery Driver", via the link in our bio. #Gunnison, CO 
chrisw442, Sun Jun 07 20:53:39 +0000 2020, -117.434547, 47.667438, @Bluesmachine100 No.  Its called community policing 
215GtownKid, Sun Jun 07 20:53:39 +0000 2020, -75.117998, 40.004866, @Brenthusiast My mom when I used to play GTAV she’d come in my room and be like why is it all those cops outside an… https://t.co/chHnX7nwfx 
tmj_NAS_mgmt, Sun Jun 07 20:53:39 +0000 2020, -74.404978, 40.431695, We’re hiring in #EastBrunswick, NJ! Click to apply: Account Manager Delivery Services Client https://t.co/7NulHgj3NV #BusinessMgmt 
demowolf1983AD, Sun Jun 07 20:53:39 +0000 2020, -82.613420, 28.062051, @anthony68493939 @Spiritsexy3 https://t.co/0Um16dg8C8 
tmj_kan_finance, Sun Jun 07 20:53:39 +0000 2020, -94.578567, 39.099727, This #Finance job might be a great fit for you. Click the link in our bio to see it and more. Financial Services Op… https://t.co/QzWStSXNk1 
NNorrisford, Sun Jun 07 20:53:39 +0000 2020, -88.310447, 42.039940, @RealDrRusty You're in the majority, however it doesn't appear that way if you watch the mainstream media. 
tmj_flf_sales, Sun Jun 07 20:53:39 +0000 2020, -80.112873, 26.136860, Join the Soma Intimates team! See our latest #Sales job openings, including "Support Associate", via the link in ou… https://t.co/U6TX6C1HYv 
Lovelyykayyyyy, Sun Jun 07 20:53:39 +0000 2020, -95.446486, 29.838495, There is a book about her, it’s called The Story of Henrietta Lacks by Rebecca Skloot. Read it!! 
IllDoPeYOu, Sun Jun 07 20:53:39 +0000 2020, -98.540651, 29.417501, White people are crazy 
eriq49, Sun Jun 07 20:53:40 +0000 2020, -79.272570, 43.629311, @lrozen 'Irregular paramilitaries' would be my stab. 'Verfugungstruppen'. With Miller running a lot of them. 
NyaCouture, Sun Jun 07 20:53:40 +0000 2020, -118.156711, 33.809172, The world would not be the same without black women. We smart and got fat asses ✌🏾✊🏾 
sschieffelin, Sun Jun 07 20:53:40 +0000 2020, -73.940984, 42.717573, Too funny 
imnotquinnethia, Sun Jun 07 20:53:40 +0000 2020, -96.832009, 32.959788, @ZionJaquay_ 💀💀💀💀 
briana_rie, Sun Jun 07 20:53:40 +0000 2020, -95.326899, 29.547885, @lasheydionne 🔥🔥🔥 
